loan_id,user_id,amount,created_at,status
2111,9160,133780,2024-02-28,approved
2112,463,167966,2024-04-11,defaulted
2113,1146,111753,2023-08-25,approved
2114,4238,170941,2024-12-09,closed
2115,9317,96181,2024-07-11,approved
2116,181,128988,2024-01-05,defaulted
2117,5659,199340,2023-12-31,approved
2118,4207,96072,2024-01-29,approved
2119,4818,114851,2024-05-01,approved
2120,9788,194817,2024-08-08,closed
2121,1770,21755,2025-04-04,approved
2122,6150,144685,2023-07-20,approved
2123,4171,39358,2025-02-21,closed
2124,2493,180799,2024-04-27,closed
2125,5206,79690,2023-12-16,closed
2126,8310,184223,2024-12-21,approved
2127,9780,124740,2025-05-10,approved
2128,6956,161250,2024-01-05,closed
2129,4553,91036,2024-07-02,defaulted
2130,262,93952,2024-03-28,defaulted
2131,5822,155499,2024-11-11,closed
2132,7074,145010,2025-04-13,closed
2133,1494,78721,2024-11-06,closed
2134,7487,47621,2024-02-10,approved
2135,5814,133534,2024-01-27,closed
2136,7696,113346,2025-01-24,approved
2137,5731,27500,2024-06-23,approved
2138,2253,181110,2025-04-18,closed
2139,8252,22042,2025-01-19,approved
2140,925,165085,2023-07-30,defaulted
2141,6083,139872,2023-07-25,defaulted
2142,762,149249,2025-05-02,defaulted
2143,6914,37367,2024-06-21,closed
2144,7602,167858,2023-10-05,approved
2145,8329,146444,2023-11-29,defaulted
2146,6640,117993,2024-07-20,approved
2147,371,197343,2025-02-26,approved
2148,8020,99083,2024-08-18,defaulted
2149,41,31623,2023-11-13,defaulted
2150,2099,82969,2024-02-28,closed
2151,7884,156506,2024-11-11,approved
2152,3140,71566,2024-01-11,closed
2153,1965,116139,2024-06-24,closed
2154,9318,79642,2024-05-03,approved
2155,4447,113269,2025-01-09,approved
2156,3608,171921,2023-10-13,approved
2157,1242,194853,2024-03-15,defaulted
2158,9376,29939,2025-03-05,closed
2159,931,105452,2024-02-08,closed
2160,6881,130000,2024-04-21,closed
2161,459,148156,2025-03-22,closed
2162,8930,77490,2023-12-24,approved
2163,1169,78885,2025-01-01,approved
2164,8695,75418,2024-04-23,closed
2165,316,94939,2023-12-13,closed
2166,4334,30092,2024-04-17,closed
2167,2272,127370,2024-08-17,defaulted
2168,2110,110991,2023-08-24,approved
2169,6210,59620,2025-01-18,approved
2170,7759,59629,2024-12-08,closed
2171,2432,60371,2024-10-22,defaulted
2172,2622,76170,2025-03-04,approved
2173,8396,34326,2024-02-25,approved
2174,5926,71136,2024-05-11,approved
2175,9263,131214,2025-01-30,closed
2176,457,197680,2024-05-23,closed
2177,7378,167650,2024-06-24,closed
2178,6803,89406,2023-10-16,closed
2179,9286,166347,2024-06-24,closed
2180,913,46621,2024-03-27,closed
2181,5907,87830,2023-08-03,closed
2182,8793,148159,2024-08-13,closed
2183,6357,149838,2025-03-09,defaulted
2184,7850,101983,2024-02-03,defaulted
2185,299,150717,2025-01-22,approved
2186,23,126345,2024-02-14,closed
2187,1217,177652,2024-04-21,closed
2188,7310,71126,2025-03-29,closed
2189,2028,165148,2024-03-02,closed
2190,5677,116982,2024-09-23,closed
2191,7238,163814,2025-04-10,approved
2192,6059,120588,2023-11-30,closed
2193,4400,87754,2023-12-17,closed
2194,9103,138646,2023-10-06,approved
2195,4039,131057,2024-06-19,approved
2196,7734,94575,2024-12-12,approved
2197,8761,139293,2025-01-26,approved
2198,7205,162435,2024-06-26,approved
2199,3111,43363,2023-09-15,closed
2200,4098,100664,2023-11-02,closed
2201,9773,191700,2025-03-31,approved
2202,3013,187949,2025-01-02,defaulted
2203,9884,52905,2025-05-11,approved
2204,9066,151082,2024-12-26,closed
2205,6597,103580,2025-04-26,closed
2206,9779,140938,2024-02-12,defaulted
2207,2479,126887,2023-11-12,defaulted
2208,4006,123202,2024-01-15,approved
2209,9603,186218,2024-09-10,closed
2210,3055,193574,2024-08-15,approved
2211,1513,156831,2024-10-30,approved
2212,1100,108188,2024-10-08,approved
2213,7353,163549,2024-01-05,closed
2214,5380,188570,2025-01-07,approved
2215,4009,74103,2024-01-27,defaulted
2216,9963,170076,2023-10-24,approved
2217,5464,77720,2024-11-28,approved
2218,3745,31825,2024-05-08,closed
2219,5598,28055,2024-12-04,approved
2220,7326,93242,2024-09-21,approved
2221,8935,170529,2024-03-11,approved
2222,730,166368,2024-04-05,approved
2223,4604,35314,2023-08-03,approved
2224,8323,25366,2024-10-27,approved
2225,3408,86080,2024-07-13,approved
2226,3804,96655,2024-09-15,closed
2227,9069,128670,2024-05-14,closed
2228,8097,127326,2024-04-19,closed
2229,9885,159600,2024-02-24,approved
2230,607,76674,2023-09-03,closed
2231,4766,151666,2024-04-07,approved
2232,9384,109670,2023-07-09,approved
2233,2464,198041,2024-05-15,approved
2234,8979,182195,2023-07-08,closed
2235,2323,199709,2024-11-09,defaulted
2236,5017,133870,2024-10-29,closed
2237,160,152612,2024-11-05,defaulted
2238,6018,199135,2025-05-01,closed
2239,1680,82951,2023-08-15,defaulted
2240,5440,185688,2023-11-28,approved
2241,1643,178986,2023-10-04,closed
2242,108,56768,2024-12-07,closed
2243,8995,75136,2024-11-30,closed
2244,1593,139657,2023-08-14,defaulted
2245,4832,192681,2025-05-21,approved
2246,4994,161356,2024-12-22,closed
2247,6662,177755,2024-08-12,closed
2248,9097,99292,2025-01-21,defaulted
2249,8947,103386,2023-10-20,closed
2250,9121,120656,2024-01-16,approved
2251,2505,117397,2025-04-10,defaulted
2252,359,68521,2024-06-14,defaulted
2253,5975,187461,2024-12-14,defaulted
2254,106,167598,2024-07-24,closed
2255,8577,71757,2023-11-11,closed
2256,6035,56075,2023-12-19,approved
2257,7697,182268,2024-04-26,defaulted
2258,9381,22069,2023-12-02,closed
2259,9934,169100,2024-06-12,closed
2260,5086,58600,2023-06-27,closed
2261,5942,54480,2023-12-04,approved
2262,7300,181534,2024-03-10,closed
2263,4753,93197,2024-06-02,closed
2264,5492,182358,2025-03-31,defaulted
2265,5599,198735,2023-09-04,closed
2266,6140,79485,2024-09-22,closed
2267,6146,43397,2023-11-15,defaulted
2268,619,106584,2024-02-15,approved
2269,1248,119064,2024-11-30,closed
2270,3528,162695,2023-08-13,approved
2271,7903,184613,2023-07-14,approved
2272,4219,99324,2023-09-22,closed
2273,268,116984,2023-09-23,approved
2274,4641,195255,2024-03-12,closed
2275,2879,153807,2024-08-02,approved
2276,3096,183814,2023-12-19,closed
2277,6406,59108,2024-11-16,approved
2278,7309,119571,2024-07-29,closed
2279,3492,78334,2023-07-16,closed
2280,2608,33946,2025-01-12,approved
2281,6047,163070,2025-02-08,approved
2282,1128,192127,2023-10-25,defaulted
2283,522,32668,2023-11-29,approved
2284,2548,29463,2024-05-30,approved
2285,924,127764,2025-03-02,closed
2286,9878,197491,2024-06-02,closed
2287,9553,181706,2024-12-14,closed
2288,5123,164657,2024-10-07,closed
2289,2091,104502,2025-03-21,closed
2290,3267,131837,2024-03-12,closed
2291,4930,130244,2023-11-10,closed
2292,4854,62389,2024-05-28,approved
2293,9868,102181,2023-07-15,closed
2294,9178,21233,2024-10-11,approved
2295,6723,48776,2024-04-02,closed
2296,4115,178583,2023-11-14,approved
2297,2839,163904,2023-12-19,closed
2298,6398,185621,2025-01-18,approved
2299,3851,180193,2024-08-12,approved
2300,5763,47496,2024-10-03,closed
2301,3513,97745,2023-06-28,approved
2302,3196,198794,2025-01-27,closed
2303,8826,39066,2023-07-13,closed
2304,7444,177194,2023-11-16,approved
2305,9957,188811,2023-09-19,closed
2306,5269,174813,2023-10-08,closed
2307,4076,37092,2023-10-02,closed
2308,1936,98368,2024-03-28,closed
2309,5622,90249,2024-03-24,defaulted
2310,4584,164075,2024-09-18,approved
2311,8404,88005,2023-07-18,closed
2312,7018,89107,2025-05-13,approved
2313,4186,167445,2023-09-22,closed
2314,1258,62828,2025-04-16,defaulted
2315,413,177119,2024-09-02,approved
2316,2150,196775,2023-10-15,approved
2317,7567,184784,2024-05-18,defaulted
2318,4109,68348,2024-12-05,closed
2319,4509,139626,2025-05-04,approved
2320,2718,70957,2024-06-29,approved
2321,2421,110866,2024-03-05,closed
2322,7921,92166,2023-12-03,approved
2323,5922,152729,2025-01-24,closed
2324,1027,53939,2024-12-16,approved
2325,5696,146080,2025-02-15,approved
2326,4258,52846,2024-05-27,closed
2327,7097,196967,2023-08-24,approved
2328,4103,30771,2023-07-25,approved
2329,4032,151694,2024-09-30,closed
2330,3119,94751,2023-12-23,approved
2331,8339,54197,2024-03-02,approved
2332,2956,122855,2024-12-23,approved
2333,6301,193058,2024-02-18,approved
2334,1246,49975,2025-01-16,approved
2335,9514,56827,2024-06-16,closed
2336,728,79576,2024-07-26,approved
2337,7249,105041,2023-10-28,closed
2338,3251,187187,2024-07-18,closed
2339,5834,89399,2023-08-21,approved
2340,9077,126327,2024-09-12,defaulted
2341,8940,77991,2024-10-28,closed
2342,5230,172430,2024-10-13,defaulted
2343,2774,98867,2024-11-04,closed
2344,7794,64933,2024-09-18,approved
2345,1773,184428,2023-07-19,closed
2346,9482,100546,2023-08-30,defaulted
2347,5608,196556,2024-11-08,approved
2348,1208,67598,2023-09-03,closed
2349,1475,33705,2023-06-30,closed
2350,7481,78073,2024-11-05,defaulted
2351,1227,34775,2024-12-31,approved
2352,3836,123899,2025-04-05,defaulted
2353,8802,56588,2024-03-02,approved
2354,7258,25364,2025-02-20,approved
2355,7438,48457,2024-01-12,defaulted
2356,8290,55808,2025-05-15,closed
2357,5534,109366,2024-09-14,closed
2358,1710,199673,2024-10-18,closed
2359,3069,122859,2024-08-30,defaulted
2360,2768,68689,2025-01-24,defaulted
2361,9764,56204,2025-02-28,approved
2362,1348,58465,2024-11-19,approved
2363,4901,118011,2024-03-25,approved
2364,4285,58607,2023-08-25,closed
2365,1482,178226,2025-02-11,defaulted
2366,4510,130712,2024-03-22,approved
2367,8815,118571,2025-01-24,defaulted
2368,6151,39137,2023-11-22,approved
2369,1425,111164,2024-11-05,closed
2370,7858,22550,2024-05-08,approved
2371,324,53666,2025-05-13,closed
2372,4087,131665,2024-05-24,closed
2373,7562,120531,2023-09-15,defaulted
2374,6396,64015,2024-07-03,approved
2375,817,127779,2024-10-27,closed
2376,7557,22297,2025-03-27,approved
2377,7325,126618,2024-11-13,approved
2378,585,190445,2023-12-29,approved
2379,7291,183081,2024-08-01,approved
2380,8481,154717,2024-05-02,defaulted
2381,889,174872,2025-02-05,approved
2382,3396,143116,2024-03-17,closed
2383,4427,182433,2024-07-02,defaulted
2384,2840,45882,2025-01-14,approved
2385,7814,176838,2023-11-16,defaulted
2386,6645,117077,2024-04-11,approved
2387,7482,175670,2024-04-20,approved
2388,3077,188832,2025-03-29,defaulted
2389,8776,63913,2024-10-16,approved
2390,136,129463,2024-01-19,defaulted
2391,8988,25047,2023-12-10,approved
2392,8093,21862,2025-05-08,closed
2393,1473,125070,2024-03-05,defaulted
2394,9203,172939,2023-06-26,defaulted
2395,8557,57690,2024-11-18,approved
2396,2871,137714,2023-10-26,approved
2397,3032,97024,2025-01-04,closed
2398,5561,42896,2024-05-13,approved
2399,335,66472,2024-04-22,defaulted
2400,5337,161866,2025-03-15,closed
2401,5364,53474,2025-04-09,defaulted
2402,2888,60571,2023-08-06,closed
2403,1302,65245,2023-10-27,approved
2404,8809,196501,2024-09-15,approved
2405,6573,38251,2024-10-17,closed
2406,1655,173569,2024-08-06,approved
2407,6852,188837,2025-04-21,defaulted
2408,420,89252,2024-08-31,approved
2409,474,161682,2024-08-13,closed
2410,7907,173388,2023-11-20,approved
2411,917,73987,2024-04-04,closed
2412,7112,78084,2023-11-10,approved
2413,8880,151418,2024-03-20,closed
2414,9445,192379,2025-02-06,approved
2415,8863,189783,2024-12-01,closed
2416,6374,192151,2023-11-11,defaulted
2417,2380,53253,2024-10-13,approved
2418,2975,23803,2024-07-05,closed
2419,610,35592,2024-01-13,approved
2420,8436,121726,2024-01-14,approved
2421,1261,158399,2024-11-22,defaulted
2422,4628,93231,2025-05-17,defaulted
2423,1764,20199,2025-02-23,closed
2424,1761,31932,2024-11-29,closed
2425,4799,156307,2023-08-24,defaulted
2426,7715,185799,2024-07-05,defaulted
2427,2813,132331,2024-11-27,defaulted
2428,6004,159787,2025-04-09,defaulted
2429,8161,62317,2025-03-30,approved
2430,7625,138978,2025-02-28,closed
2431,5317,194214,2023-07-23,closed
2432,2499,112548,2024-03-30,closed
2433,2518,93145,2024-03-23,closed
2434,118,141071,2025-02-20,approved
2435,5261,56010,2024-04-23,closed
2436,2021,21475,2024-07-13,closed
2437,5927,94679,2024-08-26,approved
2438,9908,130683,2024-07-01,closed
2439,166,61905,2023-08-02,closed
2440,8238,42201,2024-10-25,closed
2441,5062,111685,2024-10-18,approved
2442,3017,23363,2024-03-07,closed
2443,9995,152342,2025-03-27,approved
2444,7771,106062,2023-07-11,closed
2445,9770,140306,2024-09-22,approved
2446,2914,116339,2024-02-11,approved
2447,2939,102042,2024-12-22,approved
2448,975,139026,2023-10-11,closed
2449,1673,135564,2023-11-24,approved
2450,290,50012,2024-09-07,closed
2451,7357,182985,2024-04-02,closed
2452,6125,81966,2023-12-18,defaulted
2453,4752,65832,2024-09-26,approved
2454,8399,77831,2024-09-29,approved
2455,5053,197126,2024-12-24,approved
2456,3498,113758,2024-09-18,closed
2457,4929,56632,2025-04-03,closed
2458,5974,131168,2023-09-17,closed
2459,3329,67425,2025-02-19,approved
2460,2932,62041,2024-05-31,defaulted
2461,6571,137228,2023-11-24,closed
2462,4435,46145,2025-03-28,approved
2463,2595,175724,2024-01-01,approved
2464,8342,58775,2024-08-13,approved
2465,4601,162774,2025-03-15,approved
2466,2334,127563,2024-04-12,approved
2467,2733,179864,2024-03-24,approved
2468,1658,135265,2024-01-31,approved
2469,1259,149909,2023-08-12,approved
2470,9434,109246,2024-08-30,closed
2471,2280,49904,2025-03-12,approved
2472,6414,142916,2025-03-11,closed
2473,5605,71946,2023-09-23,closed
2474,3601,144012,2024-10-22,approved
2475,6355,131085,2024-07-27,closed
2476,8013,197458,2025-04-06,defaulted
2477,5693,62020,2024-04-20,approved
2478,3718,140041,2025-03-10,closed
2479,1033,88075,2024-04-03,defaulted
2480,2842,35137,2024-04-27,closed
2481,4533,166056,2024-10-03,closed
2482,8424,63449,2024-05-19,approved
2483,5856,69764,2023-08-21,closed
2484,544,21861,2025-03-26,closed
2485,1157,27997,2024-09-21,closed
2486,1689,172507,2024-03-20,approved
2487,2472,50273,2024-09-27,closed
2488,5670,129364,2023-06-26,closed
2489,7668,28637,2024-09-03,closed
2490,2751,130796,2024-03-20,approved
2491,7179,197055,2024-07-15,approved
2492,4571,181925,2024-08-07,closed
2493,365,87838,2023-11-09,closed
2494,8972,67980,2024-06-24,closed
2495,5715,147239,2023-10-31,defaulted
2496,8583,20128,2025-05-18,approved
2497,2604,31016,2024-12-04,approved
2498,3124,24178,2024-10-22,defaulted
2499,3739,95303,2023-08-31,closed
2500,8410,145546,2023-12-04,closed
2501,2966,112333,2024-01-24,closed
2502,612,169358,2024-12-26,closed
2503,836,74106,2023-11-19,closed
2504,1539,24076,2024-10-11,closed
2505,7804,159986,2023-07-16,approved
2506,3829,30164,2023-11-02,closed
2507,5275,171659,2024-06-22,approved
2508,9990,126670,2025-05-05,closed
2509,5124,46234,2023-12-14,approved
2510,5454,138600,2023-07-09,closed
2511,3508,83975,2024-12-25,defaulted
2512,880,145023,2023-11-23,approved
2513,1555,191244,2024-02-25,defaulted
2514,9591,51016,2025-04-23,closed
2515,264,141736,2024-05-03,approved
2516,2425,147955,2023-12-30,closed
2517,7709,150550,2023-09-04,approved
2518,6900,148270,2023-12-24,closed
2519,2571,125945,2023-08-22,approved
2520,5951,108847,2023-08-31,defaulted
2521,1979,110572,2023-09-28,defaulted
2522,4473,53452,2025-05-07,closed
2523,7822,36886,2025-04-26,approved
2524,3972,148286,2025-03-27,defaulted
2525,8432,104766,2024-09-08,closed
2526,6693,80841,2024-05-16,approved
2527,7059,72923,2024-10-14,defaulted
2528,4550,166072,2024-08-13,approved
2529,9937,91075,2023-08-11,closed
2530,9964,192536,2024-05-27,approved
2531,1968,139190,2025-02-12,defaulted
2532,378,172442,2024-01-13,approved
2533,8982,85752,2024-12-31,closed
2534,8170,151881,2024-12-13,closed
2535,6746,178855,2024-10-12,closed
2536,8823,157842,2023-07-26,closed
2537,8853,109267,2024-02-17,approved
2538,5852,188394,2023-08-16,approved
2539,7682,107131,2024-11-08,defaulted
2540,2141,85291,2024-11-19,approved
2541,1055,117521,2024-07-24,defaulted
2542,15,45671,2024-08-04,closed
2543,3891,84419,2024-09-23,closed
2544,7683,61068,2023-07-06,closed
2545,635,120811,2023-06-26,approved
2546,671,119492,2024-08-03,defaulted
2547,5712,128106,2024-04-17,closed
2548,4827,40651,2024-03-25,approved
2549,2475,27673,2023-09-01,closed
2550,2115,161994,2024-01-26,closed
2551,7792,181113,2024-05-31,approved
2552,1577,38341,2024-12-26,approved
2553,1904,135684,2023-12-01,closed
2554,1314,33199,2024-02-09,closed
2555,9955,35298,2023-09-01,defaulted
2556,3941,116195,2024-11-27,closed
2557,397,42411,2023-10-19,approved
2558,8741,71065,2023-08-29,closed
2559,8371,86079,2024-06-13,defaulted
2560,7566,155466,2024-11-26,approved
2561,7358,76632,2024-07-25,approved
2562,6252,82641,2024-01-28,approved
2563,9505,124103,2025-02-28,closed
2564,1103,24218,2024-04-12,defaulted
2565,3509,169961,2025-01-22,approved
2566,295,140314,2023-09-14,approved
2567,8055,149779,2025-04-08,closed
2568,4629,193603,2025-01-06,approved
2569,8681,139741,2024-01-18,closed
2570,2763,105749,2024-06-28,defaulted
2571,7422,31792,2023-09-05,defaulted
2572,3129,90721,2024-07-27,defaulted
2573,4921,64495,2024-09-05,approved
2574,556,99991,2023-12-23,closed
2575,2347,134109,2023-08-09,approved
2576,4336,70683,2025-05-13,closed
2577,3704,34583,2024-01-20,approved
2578,5521,158507,2024-08-27,defaulted
2579,2260,52010,2025-05-12,closed
2580,1945,47431,2024-05-12,approved
2581,9918,45502,2024-08-01,closed
2582,712,89994,2023-10-30,closed
2583,4566,27765,2023-07-10,approved
2584,3771,158218,2024-04-01,closed
2585,4130,27408,2023-09-15,approved
2586,4419,170825,2023-10-02,approved
2587,3970,38217,2024-10-30,approved
2588,7251,138548,2025-01-01,approved
2589,9956,196798,2024-05-04,approved
2590,8478,134801,2025-03-09,approved
2591,4324,55975,2024-01-31,closed
2592,1352,179594,2025-03-16,closed
2593,916,42251,2023-10-05,defaulted
2594,8924,130806,2024-08-10,closed
2595,2198,178063,2025-02-05,approved
2596,5604,187674,2023-07-24,approved
2597,9027,43025,2024-10-08,closed
2598,6207,132855,2023-11-08,closed
2599,5280,183582,2024-10-10,closed
2600,9194,128273,2024-12-21,closed
2601,9899,91562,2025-05-01,closed
2602,5698,85202,2025-01-08,defaulted
2603,6025,113289,2023-11-17,defaulted
2604,103,139705,2024-10-20,defaulted
2605,6789,68446,2023-08-27,approved
2606,655,135861,2023-07-07,approved
2607,5418,65925,2024-04-23,closed
2608,3954,105235,2024-10-09,closed
2609,5960,72569,2023-10-23,approved
2610,158,149307,2023-11-21,closed
2611,3645,178983,2024-03-12,closed
2612,322,122288,2024-03-27,defaulted
2613,2954,34597,2025-01-03,defaulted
2614,1636,173183,2023-11-04,closed
2615,7768,106753,2023-08-24,closed
2616,6798,97126,2025-03-03,approved
2617,5726,87503,2024-07-25,approved
2618,3325,81538,2024-01-20,closed
2619,4906,51003,2024-11-17,closed
2620,6845,35296,2023-12-11,approved
2621,9968,91871,2024-06-04,closed
2622,9496,93866,2024-11-23,defaulted
2623,1009,29212,2024-02-10,closed
2624,7862,27205,2024-08-21,approved
2625,8434,129427,2024-01-10,defaulted
2626,2398,61040,2023-10-29,approved
2627,3293,39238,2025-04-14,closed
2628,9894,39824,2024-11-18,approved
2629,1472,197934,2023-07-05,closed
2630,70,142437,2024-08-22,closed
2631,1811,120834,2023-10-28,closed
2632,8890,58416,2025-02-23,defaulted
2633,7652,117475,2025-05-09,defaulted
2634,567,186988,2023-06-24,closed
2635,7271,101087,2023-09-12,approved
2636,1270,190526,2024-01-15,defaulted
2637,9502,133674,2024-01-04,approved
2638,1082,74015,2024-11-05,approved
2639,4790,31837,2023-12-30,closed
2640,2381,105651,2023-06-23,approved
2641,1949,132543,2024-01-20,approved
2642,7365,43902,2025-02-10,closed
2643,2039,105367,2024-02-27,closed
