payment_id,loan_id,due_date,paid_date,amount_paid
4809,1921,2025-03-11,2025-03-16,9672
4810,1922,2025-05-20,2025-05-20,2884
4811,1922,2025-06-14,2025-06-19,8536
4812,1922,2025-06-16,2025-06-21,9053
4813,1923,2025-02-14,2025-02-14,8388
4814,1923,2024-08-31,2024-09-05,3360
4815,1923,2024-12-31,2025-01-10,4536
4816,1923,2025-04-14,2025-04-14,7185
4817,1924,2025-06-14,2025-06-24,4217
4818,1925,2025-03-23,2025-04-02,4929
4819,1925,2024-05-23,2024-05-28,9914
4820,1925,2024-01-21,2024-01-31,7478
4821,1925,2024-12-04,2024-12-09,4865
4822,1926,2025-04-23,2025-04-28,3145
4823,1926,2025-06-07,2025-06-12,2490
4824,1926,2025-04-28,2025-04-28,5306
4825,1927,2024-10-30,2024-11-04,2878
4826,1927,2025-02-10,2025-02-10,5191
4827,1927,2024-08-01,2024-08-01,9127
4828,1928,2024-12-14,2024-12-24,2770
4829,1928,2024-10-07,2024-10-12,2406
4830,1928,2025-06-12,2025-06-12,3304
4831,1929,2024-10-06,2024-10-06,6925
4832,1929,2024-06-16,2024-06-16,4303
4833,1929,2025-04-09,2025-04-09,6233
4834,1929,2024-11-14,2024-11-14,6694
4835,1930,2024-01-03,2024-01-03,7416
4836,1930,2024-05-29,2024-05-29,7915
4837,1931,2025-01-21,2025-01-21,3177
4838,1932,2024-09-20,2024-09-20,5168
4839,1932,2025-03-31,2025-04-05,8285
4840,1932,2024-12-13,2024-12-13,2884
4841,1932,2025-03-04,2025-03-14,8676
4842,1933,2023-10-05,2023-10-10,8391
4843,1933,2025-03-07,2025-03-07,3827
4844,1934,2025-05-28,2025-06-07,9263
4845,1935,2024-02-21,2024-03-02,7725
4846,1935,2025-06-16,2025-06-16,3977
4847,1936,2025-06-15,2025-06-20,2478
4848,1937,2024-09-12,2024-09-22,3017
4849,1938,2025-01-22,2025-01-22,9376
4850,1938,2024-08-29,2024-08-29,3349
4851,1938,2024-11-16,2024-11-16,8617
4852,1939,2024-07-09,2024-07-19,4554
4853,1940,2023-11-29,2023-11-29,7274
4854,1940,2024-07-24,2024-07-29,4852
4855,1941,2025-02-27,2025-02-27,4003
4856,1941,2025-01-14,2025-01-19,3352
4857,1941,2024-09-18,2024-09-18,4452
4858,1942,2025-05-13,2025-05-23,8343
4859,1943,2024-12-04,2024-12-04,7983
4860,1943,2024-11-17,2024-11-22,3651
4861,1944,2025-04-19,2025-04-19,6353
4862,1945,2024-10-23,2024-10-23,2348
4863,1945,2024-11-07,2024-11-07,8594
4864,1945,2024-05-01,2024-05-11,2302
4865,1946,2024-05-23,2024-05-23,6603
4866,1946,2024-04-28,2024-05-08,8337
4867,1946,2024-12-11,2024-12-21,4250
4868,1946,2025-03-01,2025-03-01,3237
4869,1947,2025-03-21,2025-03-31,8880
4870,1947,2024-11-13,2024-11-23,8036
4871,1947,2025-03-22,2025-04-01,3746
4872,1947,2025-03-04,2025-03-09,9043
4873,1948,2025-05-26,2025-05-31,4853
4874,1949,2025-03-10,2025-03-20,4077
4875,1949,2025-05-11,2025-05-16,6538
4876,1949,2024-12-28,2025-01-02,4754
4877,1950,2024-05-06,2024-05-16,7854
4878,1951,2024-05-01,2024-05-01,2118
4879,1952,2024-11-06,2024-11-11,6291
4880,1952,2025-04-10,2025-04-10,5405
4881,1952,2024-07-11,2024-07-11,4715
4882,1952,2024-08-07,2024-08-17,6941
4883,1953,2025-06-10,2025-06-20,8544
4884,1953,2024-12-27,2025-01-06,3508
4885,1954,2025-03-15,2025-03-15,2100
4886,1955,2025-04-19,2025-04-29,8670
4887,1956,2025-02-11,2025-02-11,7143
4888,1956,2025-05-04,2025-05-14,5367
4889,1957,2025-05-14,2025-05-14,4455
4890,1957,2025-02-18,2025-02-28,5736
4891,1958,2024-04-01,2024-04-06,6185
4892,1958,2025-05-09,2025-05-19,8917
4893,1958,2024-07-11,2024-07-11,5268
4894,1958,2024-12-07,2024-12-07,6684
4895,1959,2024-04-28,2024-04-28,5583
4896,1959,2025-01-28,2025-02-07,9408
4897,1959,2024-07-24,2024-07-24,8768
4898,1959,2025-02-20,2025-02-25,5284
4899,1960,2025-06-03,2025-06-03,8676
4900,1960,2025-02-11,2025-02-16,5362
4901,1961,2024-10-11,2024-10-11,8145
4902,1961,2025-04-27,2025-05-02,6445
4903,1962,2025-02-28,2025-03-05,5978
4904,1962,2024-03-22,2024-03-22,9051
4905,1963,2025-03-13,2025-03-18,6004
4906,1963,2025-02-01,2025-02-11,2393
4907,1964,2024-10-12,2024-10-22,7734
4908,1964,2025-01-03,2025-01-03,4589
4909,1964,2024-11-05,2024-11-15,4168
4910,1965,2025-02-01,2025-02-01,6941
4911,1965,2024-08-02,2024-08-02,7292
4912,1965,2024-10-11,2024-10-11,2127
4913,1965,2025-01-25,2025-01-25,6988
4914,1966,2024-09-24,2024-09-24,5049
4915,1966,2024-12-29,2025-01-08,4957
4916,1967,2025-04-12,2025-04-12,4166
4917,1967,2025-05-27,2025-05-27,3664
4918,1967,2025-03-10,2025-03-15,8819
4919,1967,2024-11-20,2024-11-25,2790
4920,1968,2024-05-05,2024-05-15,8577
4921,1968,2024-10-14,2024-10-14,2275
4922,1968,2024-06-02,2024-06-07,7282
4923,1968,2024-08-13,2024-08-23,8727
4924,1969,2025-05-12,2025-05-12,5731
4925,1969,2023-12-09,2023-12-09,3721
4926,1969,2024-03-02,2024-03-02,9102
4927,1970,2025-03-09,2025-03-09,4418
4928,1970,2025-02-12,2025-02-12,5509
4929,1970,2024-11-06,2024-11-16,6773
4930,1971,2025-03-19,2025-03-19,5285
4931,1972,2025-04-19,2025-04-19,9703
4932,1972,2025-02-22,2025-02-27,7001
4933,1972,2025-04-08,2025-04-08,6886
4934,1973,2025-02-26,2025-02-26,9072
4935,1974,2025-06-14,2025-06-14,5003
4936,1974,2025-02-09,2025-02-09,3469
4937,1974,2025-06-22,2025-06-22,6724
4938,1974,2025-04-28,2025-04-28,5894
4939,1975,2025-02-16,2025-02-16,4338
4940,1976,2025-05-14,2025-05-24,3392
4941,1976,2025-05-11,2025-05-16,2546
4942,1977,2025-05-13,2025-05-23,9033
4943,1977,2025-05-10,2025-05-15,5023
4944,1978,2025-06-05,2025-06-05,3746
4945,1978,2025-02-17,2025-02-17,8868
4946,1979,2025-05-02,2025-05-07,6696
4947,1980,2024-07-07,2024-07-07,4891
4948,1981,2024-08-22,2024-09-01,8230
4949,1981,2024-12-18,2024-12-23,7353
4950,1981,2024-06-25,2024-06-30,5550
4951,1982,2024-07-14,2024-07-24,7834
4952,1982,2024-10-16,2024-10-26,6461
4953,1983,2025-04-14,2025-04-14,6552
4954,1983,2024-12-23,2024-12-23,3127
4955,1983,2025-05-29,2025-06-03,5764
4956,1984,2024-12-15,2024-12-15,2829
4957,1984,2025-05-08,2025-05-08,7848
4958,1984,2024-11-08,2024-11-08,9812
4959,1984,2024-09-28,2024-10-08,3667
4960,1985,2024-09-30,2024-10-05,2856
4961,1985,2024-09-23,2024-09-23,4904
4962,1986,2025-03-28,2025-04-02,8329
4963,1986,2024-08-30,2024-09-04,4114
4964,1986,2024-06-01,2024-06-01,4653
4965,1986,2025-03-20,2025-03-30,5399
4966,1987,2024-12-04,2024-12-04,4121
4967,1987,2024-12-31,2024-12-31,5322
4968,1988,2025-05-05,2025-05-15,4749
4969,1988,2025-05-20,2025-05-20,4978
4970,1988,2025-05-08,2025-05-08,2947
4971,1988,2025-05-25,2025-05-30,5078
4972,1989,2025-05-23,2025-05-23,2993
4973,1990,2025-02-17,2025-02-27,9028
4974,1990,2025-06-12,2025-06-17,2637
4975,1991,2024-05-05,2024-05-10,2067
4976,1992,2024-12-27,2025-01-01,5983
4977,1992,2024-07-18,2024-07-18,6987
4978,1992,2024-08-02,2024-08-07,4976
4979,1992,2024-12-09,2024-12-14,7148
4980,1993,2025-01-11,2025-01-21,6835
4981,1993,2025-05-01,2025-05-01,5138
4982,1993,2025-05-15,2025-05-15,2549
4983,1993,2025-04-08,2025-04-08,2324
4984,1994,2025-01-27,2025-02-06,8025
4985,1995,2025-02-23,2025-02-23,9809
4986,1995,2024-10-08,2024-10-08,8657
4987,1996,2025-04-06,2025-04-16,3138
4988,1996,2025-03-05,2025-03-05,9532
4989,1996,2025-02-12,2025-02-12,7032
4990,1997,2024-05-28,2024-06-07,8740
4991,1997,2025-05-31,2025-05-31,7806
4992,1997,2024-07-14,2024-07-14,7959
4993,1998,2025-04-03,2025-04-08,2982
4994,1998,2025-03-17,2025-03-17,4187
4995,1999,2025-03-15,2025-03-15,8997
4996,1999,2023-12-28,2024-01-02,6742
4997,1999,2025-04-02,2025-04-02,7550
4998,2000,2023-11-25,2023-11-30,6874
4999,2001,2025-06-21,2025-06-21,7032
5000,2002,2024-04-27,2024-04-27,5362
5001,2002,2025-03-25,2025-04-04,2564
5002,2002,2025-01-10,2025-01-15,6614
5003,2003,2025-06-04,2025-06-04,9556
5004,2003,2024-06-05,2024-06-05,9143
5005,2003,2024-04-06,2024-04-16,4274
5006,2004,2024-11-24,2024-11-24,8957
5007,2004,2025-05-28,2025-06-07,3740
5008,2004,2024-10-28,2024-11-07,8411
5009,2005,2024-06-16,2024-06-16,5148
5010,2005,2025-02-14,2025-02-14,9314
5011,2005,2025-01-08,2025-01-18,7569
5012,2005,2023-10-04,2023-10-09,3376
5013,2006,2025-03-31,2025-03-31,5278
5014,2006,2025-03-29,2025-04-08,5328
5015,2006,2025-06-01,2025-06-01,6960
5016,2006,2025-06-01,2025-06-11,5588
5017,2007,2025-05-06,2025-05-11,5955
5018,2007,2025-05-13,2025-05-23,9618
5019,2007,2025-02-08,2025-02-08,5217
5020,2007,2025-04-01,2025-04-06,3540
5021,2008,2025-01-16,2025-01-16,4259
5022,2008,2024-06-26,2024-07-06,7478
5023,2009,2025-02-12,2025-02-22,2603
5024,2009,2025-03-12,2025-03-22,2873
5025,2010,2025-03-14,2025-03-14,7203
5026,2011,2024-06-27,2024-06-27,7767
5027,2011,2025-04-22,2025-05-02,8560
5028,2011,2024-01-26,2024-01-26,4857
5029,2011,2025-03-27,2025-03-27,7286
5030,2012,2024-10-06,2024-10-06,5325
5031,2012,2024-08-29,2024-09-03,4919
5032,2012,2024-05-24,2024-05-29,8719
5033,2013,2024-12-07,2024-12-12,3239
5034,2013,2025-02-03,2025-02-03,6723
5035,2013,2024-12-18,2024-12-23,7895
5036,2013,2024-10-02,2024-10-07,8996
5037,2014,2025-04-26,2025-05-01,7909
5038,2015,2025-06-07,2025-06-17,8030
5039,2015,2025-04-25,2025-04-30,7037
5040,2015,2025-05-30,2025-05-30,5668
5041,2015,2025-06-09,2025-06-14,9519
5042,2016,2025-03-22,2025-04-01,3248
5043,2016,2025-03-23,2025-04-02,6180
5044,2017,2024-12-02,2024-12-02,7635
5045,2018,2025-04-28,2025-05-08,6991
5046,2019,2024-12-12,2024-12-12,2818
5047,2019,2024-12-16,2024-12-16,4701
5048,2020,2024-10-12,2024-10-12,3167
5049,2021,2025-04-15,2025-04-20,4908
5050,2021,2025-03-01,2025-03-06,6965
5051,2022,2025-03-23,2025-03-28,6270
5052,2022,2025-02-24,2025-03-01,9800
5053,2023,2025-05-20,2025-05-25,5247
5054,2023,2025-06-10,2025-06-10,6359
5055,2023,2025-05-15,2025-05-15,4523
5056,2024,2025-01-19,2025-01-29,4455
5057,2024,2023-12-02,2023-12-02,9546
5058,2024,2023-12-30,2024-01-04,6806
5059,2025,2025-04-04,2025-04-14,7759
5060,2025,2025-01-27,2025-02-06,5160
5061,2025,2025-05-04,2025-05-09,8255
5062,2026,2024-05-26,2024-06-05,6644
5063,2026,2025-01-08,2025-01-08,2795
5064,2027,2024-12-03,2024-12-03,8037
5065,2028,2024-08-05,2024-08-10,6950
5066,2028,2024-08-26,2024-08-31,3262
5067,2028,2025-06-01,2025-06-01,5898
5068,2029,2025-05-19,2025-05-29,7624
5069,2030,2024-12-17,2024-12-27,9623
5070,2030,2024-07-07,2024-07-07,2757
5071,2030,2024-05-09,2024-05-19,8200
5072,2031,2025-05-01,2025-05-01,8755
5073,2032,2024-08-23,2024-08-23,3399
5074,2033,2025-05-09,2025-05-19,9848
5075,2034,2025-05-04,2025-05-14,4467
5076,2035,2025-06-17,2025-06-27,6503
5077,2035,2025-02-27,2025-03-09,4899
5078,2035,2024-12-18,2024-12-28,9413
5079,2036,2025-03-29,2025-03-29,5175
5080,2037,2024-06-03,2024-06-13,3124
5081,2037,2024-12-01,2024-12-01,6482
5082,2037,2024-10-29,2024-10-29,8387
5083,2038,2024-12-21,2024-12-21,5007
5084,2038,2025-06-19,2025-06-29,7359
5085,2038,2025-01-01,2025-01-11,8478
5086,2039,2024-01-07,2024-01-07,7825
5087,2039,2025-03-12,2025-03-17,8080
5088,2040,2024-08-16,2024-08-16,6306
5089,2040,2025-04-17,2025-04-17,3491
5090,2041,2025-02-11,2025-02-11,6773
5091,2041,2025-04-29,2025-05-04,7592
5092,2042,2023-08-28,2023-09-07,4854
5093,2042,2023-10-29,2023-11-08,5644
5094,2042,2025-03-22,2025-03-27,2162
5095,2043,2025-01-30,2025-02-09,4461
5096,2043,2024-07-03,2024-07-03,9115
5097,2044,2025-05-04,2025-05-04,2208
5098,2045,2025-06-17,2025-06-17,5643
5099,2045,2025-05-11,2025-05-21,8975
5100,2045,2025-05-12,2025-05-12,5737
5101,2046,2025-06-02,2025-06-07,8933
5102,2046,2025-03-25,2025-03-25,8592
5103,2046,2025-02-23,2025-02-28,5407
5104,2046,2025-03-02,2025-03-07,2755
5105,2047,2025-01-27,2025-02-01,9226
5106,2047,2024-10-04,2024-10-04,2890
5107,2047,2024-08-21,2024-08-31,7428
5108,2048,2024-12-07,2024-12-07,9269
5109,2048,2025-01-27,2025-02-01,7058
5110,2048,2025-06-18,2025-06-18,3818
5111,2048,2025-04-23,2025-04-23,6710
5112,2049,2024-08-12,2024-08-17,2140
5113,2049,2024-01-15,2024-01-20,6385
5114,2049,2024-05-21,2024-05-21,6104
5115,2050,2025-06-10,2025-06-15,8301
5116,2050,2025-02-01,2025-02-01,7630
5117,2050,2025-03-30,2025-04-09,9585
5118,2051,2024-10-02,2024-10-02,7426
5119,2052,2025-02-19,2025-02-19,3348
5120,2053,2024-04-24,2024-04-24,8479
5121,2053,2025-04-16,2025-04-16,2405
5122,2053,2024-08-07,2024-08-07,7111
5123,2053,2025-03-19,2025-03-24,3875
5124,2054,2025-01-17,2025-01-27,6304
5125,2055,2023-11-05,2023-11-05,8221
5126,2055,2023-11-20,2023-11-30,9566
5127,2055,2024-04-09,2024-04-09,9245
5128,2056,2025-05-27,2025-05-27,4343
5129,2056,2025-06-21,2025-07-01,7627
5130,2057,2025-01-17,2025-01-27,2328
5131,2057,2025-01-05,2025-01-05,7120
5132,2057,2025-03-15,2025-03-25,8375
5133,2058,2025-05-03,2025-05-03,2976
5134,2058,2025-04-28,2025-05-08,8149
5135,2058,2025-05-25,2025-05-30,6599
5136,2059,2024-12-28,2024-12-28,4442
5137,2059,2025-03-28,2025-04-07,8834
5138,2060,2024-04-27,2024-04-27,2035
5139,2061,2025-05-01,2025-05-06,4480
5140,2061,2025-04-21,2025-04-26,6454
5141,2061,2025-05-14,2025-05-14,3002
5142,2061,2025-05-16,2025-05-21,8666
5143,2062,2023-11-10,2023-11-20,7893
5144,2062,2024-02-29,2024-03-10,2003
5145,2062,2024-12-11,2024-12-16,6534
5146,2063,2025-03-31,2025-04-10,7377
5147,2063,2024-11-01,2024-11-01,8543
5148,2063,2024-09-19,2024-09-19,3043
5149,2063,2025-02-10,2025-02-20,4967
5150,2064,2025-02-06,2025-02-11,9370
5151,2064,2025-05-15,2025-05-20,7243
5152,2064,2025-05-26,2025-05-31,5972
5153,2065,2025-06-13,2025-06-13,6582
5154,2066,2025-05-21,2025-05-31,5487
5155,2066,2025-05-23,2025-05-23,7514
5156,2066,2025-05-27,2025-05-27,3268
5157,2066,2025-05-11,2025-05-21,5467
5158,2067,2024-11-05,2024-11-10,5439
5159,2067,2024-06-24,2024-06-29,5194
5160,2067,2024-04-21,2024-04-21,6469
5161,2067,2024-10-09,2024-10-14,6782
5162,2068,2024-06-10,2024-06-10,9078
5163,2068,2024-03-27,2024-04-01,3055
5164,2068,2025-01-06,2025-01-16,8648
5165,2069,2025-06-06,2025-06-11,6814
5166,2070,2024-05-11,2024-05-16,5172
5167,2070,2024-08-01,2024-08-01,4508
5168,2071,2025-01-08,2025-01-08,5139
5169,2071,2024-02-09,2024-02-09,6219
5170,2071,2025-02-01,2025-02-01,4947
5171,2072,2025-05-26,2025-05-26,3043
5172,2073,2025-04-01,2025-04-01,2871
5173,2073,2025-05-22,2025-05-27,3027
5174,2074,2025-03-20,2025-03-25,5825
5175,2074,2024-09-13,2024-09-23,4294
5176,2074,2025-03-18,2025-03-18,8008
5177,2075,2024-01-30,2024-01-30,2258
5178,2076,2024-07-08,2024-07-08,8572
5179,2076,2025-06-06,2025-06-16,5996
5180,2076,2024-07-26,2024-07-31,5182
5181,2077,2024-08-04,2024-08-04,9467
5182,2077,2024-02-25,2024-03-06,8664
5183,2077,2025-05-17,2025-05-17,8025
5184,2077,2024-03-19,2024-03-19,8236
5185,2078,2024-12-10,2024-12-10,2963
5186,2078,2025-02-12,2025-02-12,9406
5187,2078,2025-01-17,2025-01-27,3860
5188,2078,2024-12-24,2024-12-24,4075
5189,2079,2025-02-11,2025-02-11,5462
5190,2079,2025-03-03,2025-03-03,2525
5191,2080,2024-08-30,2024-09-04,3682
5192,2080,2025-02-12,2025-02-22,4403
5193,2081,2024-08-29,2024-09-08,7488
5194,2081,2024-08-07,2024-08-17,4262
5195,2081,2024-07-27,2024-07-27,7831
5196,2081,2025-05-20,2025-05-20,3151
5197,2082,2023-12-17,2023-12-27,9639
5198,2083,2025-03-04,2025-03-04,5946
5199,2083,2025-02-10,2025-02-15,5835
5200,2083,2025-04-30,2025-05-10,5001
5201,2083,2025-06-09,2025-06-09,6675
5202,2084,2024-09-23,2024-10-03,8451
5203,2084,2025-03-11,2025-03-11,5277
5204,2084,2024-11-23,2024-11-23,9721
5205,2085,2025-03-15,2025-03-15,2420
5206,2085,2024-07-23,2024-08-02,2625
5207,2085,2024-05-04,2024-05-14,5728
5208,2086,2024-08-18,2024-08-18,4274
5209,2086,2024-11-07,2024-11-17,3273
5210,2087,2024-10-28,2024-11-07,9608
5211,2088,2023-12-21,2023-12-21,8533
5212,2088,2024-07-02,2024-07-02,6114
5213,2088,2024-04-08,2024-04-08,8304
5214,2088,2024-12-01,2024-12-06,8330
5215,2089,2025-05-01,2025-05-06,3908
5216,2089,2025-05-14,2025-05-14,2697
5217,2089,2025-06-03,2025-06-03,3288
5218,2089,2025-03-30,2025-03-30,6799
5219,2090,2024-11-01,2024-11-11,2486
5220,2090,2025-06-06,2025-06-16,4578
5221,2091,2025-05-11,2025-05-21,8713
5222,2091,2025-06-12,2025-06-12,3805
5223,2091,2025-03-17,2025-03-22,7122
5224,2091,2025-04-18,2025-04-28,9453
5225,2092,2023-07-29,2023-07-29,3773
5226,2092,2023-11-07,2023-11-07,6354
5227,2092,2024-02-29,2024-02-29,5798
5228,2092,2024-10-31,2024-10-31,3853
5229,2093,2025-01-23,2025-01-28,7247
5230,2093,2024-12-27,2024-12-27,3645
5231,2093,2025-02-26,2025-02-26,3259
5232,2094,2024-11-30,2024-11-30,4677
5233,2094,2025-05-24,2025-06-03,6413
5234,2094,2024-12-30,2024-12-30,5274
5235,2095,2025-06-08,2025-06-08,7382
5236,2095,2024-11-04,2024-11-04,4073
5237,2095,2024-04-23,2024-05-03,8866
5238,2096,2025-04-27,2025-04-27,5354
5239,2096,2024-08-09,2024-08-09,5361
5240,2096,2024-12-16,2024-12-21,4692
5241,2096,2024-07-14,2024-07-24,7403
5242,2097,2025-04-30,2025-05-10,9434
5243,2097,2023-08-28,2023-08-28,6065
5244,2097,2024-09-25,2024-09-25,3051
5245,2097,2024-02-19,2024-02-19,6976
5246,2098,2025-06-07,2025-06-12,2408
5247,2098,2025-06-22,2025-06-22,5604
5248,2098,2025-04-05,2025-04-15,4143
5249,2098,2024-12-28,2025-01-02,5228
5250,2099,2025-04-16,2025-04-21,7097
5251,2100,2025-03-22,2025-03-22,9279
5252,2100,2025-02-28,2025-03-10,5706
5253,2101,2024-11-06,2024-11-06,7325
5254,2101,2024-04-19,2024-04-19,5834
5255,2101,2025-06-10,2025-06-10,4887
5256,2101,2025-04-14,2025-04-24,6416
5257,2102,2024-11-16,2024-11-16,4692
5258,2102,2025-05-24,2025-06-03,9590
5259,2102,2025-03-12,2025-03-22,8286
5260,2103,2024-09-08,2024-09-08,7160
5261,2103,2024-10-11,2024-10-16,5896
5262,2104,2024-12-12,2024-12-17,4881
5263,2104,2024-10-29,2024-10-29,3327
5264,2104,2025-03-02,2025-03-07,8101
5265,2105,2024-11-11,2024-11-11,4641
5266,2105,2024-12-07,2024-12-17,6424
5267,2105,2024-12-13,2024-12-13,9898
5268,2106,2025-06-14,2025-06-14,2394
5269,2106,2024-04-10,2024-04-10,5453
5270,2107,2025-05-18,2025-05-18,9248
5271,2107,2024-12-06,2024-12-06,9286
5272,2108,2025-05-18,2025-05-23,6740
5273,2109,2025-06-16,2025-06-21,6067
5274,2110,2025-02-19,2025-03-01,4040
5275,2110,2024-11-01,2024-11-11,2865
5276,2110,2025-06-03,2025-06-13,2618
5277,2111,2024-12-02,2024-12-02,8395
5278,2111,2024-05-18,2024-05-23,7234
5279,2111,2025-05-17,2025-05-22,6501
5280,2112,2024-05-01,2024-05-06,6403
5281,2113,2023-10-05,2023-10-15,7950
5282,2113,2024-09-15,2024-09-15,9824
5283,2113,2024-12-08,2024-12-18,5907
5284,2114,2025-04-02,2025-04-02,5137
5285,2115,2025-05-03,2025-05-03,8678
5286,2115,2024-12-10,2024-12-10,5635
5287,2116,2024-08-22,2024-09-01,4245
5288,2117,2024-03-23,2024-03-28,2141
5289,2118,2025-02-27,2025-02-27,6587
5290,2118,2025-03-10,2025-03-10,3685
5291,2118,2024-11-01,2024-11-01,9520
5292,2118,2024-11-12,2024-11-22,4588
5293,2119,2024-06-13,2024-06-23,4187
5294,2119,2024-07-10,2024-07-15,4175
5295,2119,2024-08-13,2024-08-13,3003
5296,2119,2024-09-04,2024-09-14,5274
5297,2120,2025-01-23,2025-01-23,2796
5298,2120,2025-05-03,2025-05-08,9523
5299,2120,2025-03-30,2025-03-30,2941
5300,2120,2025-01-21,2025-01-21,6262
5301,2121,2025-05-10,2025-05-20,6019
5302,2122,2025-04-29,2025-05-09,9112
5303,2123,2025-05-05,2025-05-15,6843
5304,2124,2024-11-03,2024-11-13,3924
5305,2124,2025-06-05,2025-06-05,8342
5306,2124,2024-11-18,2024-11-23,3697
5307,2125,2024-03-20,2024-03-30,6007
5308,2125,2024-03-22,2024-03-22,6226
5309,2125,2024-09-30,2024-09-30,4105
5310,2125,2024-06-23,2024-06-28,6528
5311,2126,2025-01-03,2025-01-03,2736
5312,2126,2025-02-17,2025-02-17,6116
5313,2126,2025-01-28,2025-02-07,9873
5314,2127,2025-05-24,2025-05-24,7262
5315,2127,2025-06-19,2025-06-19,6883
5316,2127,2025-06-14,2025-06-24,4332
5317,2128,2025-03-30,2025-04-09,8090
5318,2128,2024-10-02,2024-10-07,4134
5319,2128,2024-07-16,2024-07-16,7497
5320,2129,2025-06-04,2025-06-04,7759
5321,2129,2024-07-29,2024-08-03,9359
5322,2130,2024-04-18,2024-04-23,8947
5323,2131,2025-01-17,2025-01-27,5531
5324,2131,2025-04-25,2025-04-25,5756
5325,2131,2025-05-15,2025-05-20,8071
5326,2131,2025-03-20,2025-03-20,6989
5327,2132,2025-04-29,2025-05-04,5840
5328,2132,2025-04-18,2025-04-18,3342
5329,2133,2025-03-29,2025-04-08,3736
5330,2134,2024-04-04,2024-04-09,5109
5331,2134,2025-04-10,2025-04-10,8226
5332,2134,2024-12-28,2025-01-02,5796
5333,2134,2024-04-13,2024-04-18,2489
5334,2135,2025-06-01,2025-06-01,2627
5335,2135,2024-05-11,2024-05-16,6167
5336,2136,2025-06-21,2025-06-21,7230
5337,2136,2025-04-22,2025-04-27,3009
5338,2136,2025-03-21,2025-03-31,9593
5339,2136,2025-03-01,2025-03-11,4493
5340,2137,2025-05-13,2025-05-23,4297
5341,2137,2025-03-16,2025-03-16,3972
5342,2137,2025-06-21,2025-06-26,7189
5343,2137,2025-04-11,2025-04-21,8592
5344,2138,2025-05-27,2025-05-27,6765
5345,2138,2025-06-02,2025-06-07,5773
5346,2138,2025-04-23,2025-04-23,7057
5347,2139,2025-02-10,2025-02-15,5593
5348,2140,2023-12-13,2023-12-13,5352
5349,2140,2025-02-19,2025-02-24,8415
5350,2140,2024-06-22,2024-06-22,5959
5351,2140,2023-09-24,2023-10-04,5090
5352,2141,2024-06-14,2024-06-14,9362
5353,2141,2023-12-14,2023-12-24,4959
5354,2142,2025-05-11,2025-05-21,8732
5355,2143,2025-05-09,2025-05-14,4841
5356,2144,2025-05-02,2025-05-02,5908
5357,2144,2024-09-09,2024-09-09,3017
5358,2144,2025-03-07,2025-03-12,6983
5359,2144,2024-03-04,2024-03-14,6370
5360,2145,2024-02-26,2024-02-26,2957
5361,2145,2024-12-20,2024-12-25,4087
5362,2145,2025-04-17,2025-04-27,7606
5363,2145,2024-01-04,2024-01-04,7902
5364,2146,2024-12-10,2024-12-10,7593
5365,2146,2025-05-13,2025-05-13,2494
5366,2146,2024-12-04,2024-12-09,3745
5367,2147,2025-04-05,2025-04-05,4020
5368,2148,2024-11-12,2024-11-12,3087
5369,2149,2024-01-04,2024-01-04,3403
5370,2149,2025-03-04,2025-03-14,2481
5371,2150,2025-04-30,2025-04-30,2108
5372,2150,2025-04-14,2025-04-14,3463
5373,2150,2024-03-10,2024-03-15,9078
5374,2151,2025-01-07,2025-01-12,5830
5375,2151,2024-12-21,2024-12-31,5842
5376,2151,2025-06-07,2025-06-12,8280
5377,2151,2025-04-09,2025-04-09,7666
5378,2152,2025-02-18,2025-02-23,4494
5379,2152,2024-06-05,2024-06-05,7997
5380,2153,2025-03-16,2025-03-26,4305
5381,2154,2025-05-14,2025-05-14,5850
5382,2154,2025-04-20,2025-04-25,5966
5383,2154,2025-04-04,2025-04-14,2207
5384,2155,2025-06-20,2025-06-20,6812
5385,2155,2025-01-14,2025-01-19,3566
5386,2155,2025-01-31,2025-01-31,9466
5387,2156,2024-03-05,2024-03-05,5823
5388,2156,2024-03-03,2024-03-03,8180
5389,2156,2024-08-05,2024-08-05,5864
5390,2157,2025-02-15,2025-02-20,6389
5391,2157,2024-08-27,2024-08-27,2242
5392,2158,2025-04-18,2025-04-28,5142
5393,2158,2025-06-04,2025-06-14,7281
5394,2158,2025-06-18,2025-06-28,6331
5395,2159,2024-04-26,2024-04-26,2187
5396,2159,2024-06-02,2024-06-02,5435
5397,2159,2025-04-09,2025-04-19,3211
5398,2160,2024-09-26,2024-09-26,7162
5399,2160,2024-09-29,2024-09-29,3138
5400,2161,2025-04-26,2025-05-01,9647
5401,2161,2025-04-14,2025-04-19,4845
5402,2162,2025-05-27,2025-06-01,5871
5403,2163,2025-05-29,2025-05-29,3567
5404,2163,2025-01-02,2025-01-07,2514
5405,2164,2024-07-17,2024-07-17,6853
5406,2164,2024-07-02,2024-07-02,3613
5407,2165,2024-09-12,2024-09-17,9822
5408,2165,2024-01-22,2024-01-27,8130
5409,2165,2025-06-10,2025-06-10,7924
5410,2165,2024-09-10,2024-09-20,7466
5411,2166,2025-01-02,2025-01-12,7548
5412,2167,2024-11-01,2024-11-11,4157
5413,2168,2025-02-10,2025-02-15,2771
5414,2169,2025-02-15,2025-02-15,4597
5415,2169,2025-04-28,2025-05-03,3427
